,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP	
1781082,GEOMETRIC,EQ,142.0,143.7,136.8,137.55,137.5,142.4,315416,44288589.65,15-MAY-2015	
1782831,GEOMETRIC,EQ,102.2,104.0,99.5,100.4,100.0,102.8,208815,21264671.55,27-JAN-2014	
1782993,GEOMETRIC,EQ,77.0,77.45,73.35,74.5,74.7,76.75,200878,15083427.7,15-NOV-2010	
1784807,GEOMETRIC,EQ,42.0,43.2,39.55,40.1,40.75,42.2,21718,881987.05,15-NOV-2011	
1786685,GEOMETRIC,EQ,103.0,103.0,100.8,101.45,101.45,103.55,136822,13903936.5,15-NOV-2012	
1788604,GEOMETRIC,EQ,67.1,67.45,65.5,65.6,65.85,66.45,53512,3551199.7,15-OCT-2010	
1790413,GEOMETRIC,EQ,116.15,117.9,114.3,114.85,114.5,115.65,317288,36810729.15,15-OCT-2012	
1792288,GEOMETRIC,EQ,78.0,79.85,75.8,76.05,76.0,78.6,136641,10614713.55,15-OCT-2013	
1794051,GEOMETRIC,EQ,71.0,72.9,69.55,71.7,72.0,70.7,149407,10750531.0,15-SEP-2010	
1795840,GEOMETRIC,EQ,41.3,42.3,41.3,42.0,42.05,41.3,12429,520761.05,15-SEP-2011	
1797711,GEOMETRIC,EQ,150.8,158.7,145.2,157.15,157.15,150.5,1220846,187695504.8,15-SEP-2014	
1798672,GEOMETRIC,EQ,130.1,132.7,128.0,128.2,128.7,129.75,293959,38147367.8,02-JUN-2015	
1799694,GEOMETRIC,EQ,74.0,79.05,74.0,77.85,79.0,75.6,212269,16370853.8,16-APR-2012	
1801459,GEOMETRIC,EQ,137.1,137.65,129.5,135.8,135.25,136.75,436946,58226958.35,27-JAN-2015	
1801550,GEOMETRIC,EQ,99.0,101.45,99.0,99.4,99.2,100.0,26220,2621557.55,16-APR-2013	
1803361,GEOMETRIC,EQ,113.0,116.8,111.7,112.6,112.3,112.7,534982,61284609.3,16-APR-2014	
1805318,GEOMETRIC,EQ,194.6,195.75,183.5,186.6,186.75,194.15,850272,159900806.7,16-APR-2015	
1807235,GEOMETRIC,EQ,41.15,42.2,39.4,39.6,39.55,41.05,34108,1389862.85,16-AUG-2011	
1809087,GEOMETRIC,EQ,106.65,109.4,105.05,106.3,106.1,105.95,1081266,116295274.55,16-AUG-2012	
1810948,GEOMETRIC,EQ,75.0,76.5,71.4,72.3,72.2,75.95,48716,3590381.6,16-AUG-2013	
1812699,GEOMETRIC,EQ,69.4,71.7,69.3,70.4,70.4,68.9,252423,17840768.3,16-DEC-2010	
1814509,GEOMETRIC,EQ,48.75,49.8,46.65,47.3,46.65,47.55,155455,7544977.8,16-DEC-2011	
1816327,GEOMETRIC,EQ,84.0,90.4,84.0,89.0,89.8,84.5,670585,59016272.75,16-DEC-2013	
1817283,GEOMETRIC,EQ,81.6,83.4,79.35,81.3,80.55,81.35,302324,24646078.55,25-OCT-2013	
1817824,GEOMETRIC,EQ,64.6,67.9,64.3,66.95,67.0,64.65,135107,9004161.95,02-MAR-2012	
1818117,GEOMETRIC,EQ,127.55,131.0,125.35,126.15,126.05,128.55,242251,31014609.15,16-DEC-2014	
1820060,GEOMETRIC,EQ,69.5,72.5,68.6,71.35,72.5,68.9,61112,4318925.05,16-FEB-2011	
1820855,GEOMETRIC,EQ,51.0,51.0,49.4,50.05,50.0,50.45,54658,2738420.45,27-JUL-2011	
1821885,GEOMETRIC,EQ,69.5,70.95,69.05,69.8,69.9,69.5,173766,12157103.75,16-FEB-2012	
1823793,GEOMETRIC,EQ,126.45,127.25,123.35,123.85,124.4,125.9,250763,31404242.0,16-FEB-2015	
1825721,GEOMETRIC,EQ,60.9,62.4,58.25,59.8,60.25,60.9,250453,15157411.1,16-JAN-2012	
1827621,GEOMETRIC,EQ,112.6,114.8,110.15,113.0,113.5,111.85,713672,80182038.7,16-JAN-2013	
1829543,GEOMETRIC,EQ,100.55,104.25,100.2,101.5,101.85,99.85,386516,39588040.15,16-JAN-2014	
1831453,GEOMETRIC,EQ,127.3,131.25,127.3,129.9,130.5,127.3,241426,31228107.4,16-JAN-2015	
1833406,GEOMETRIC,EQ,73.35,74.5,70.8,71.05,71.15,73.35,80883,5812176.8,16-JUL-2012	
1835248,GEOMETRIC,EQ,105.0,106.3,102.7,104.35,103.85,106.6,57476,6002084.15,16-JUL-2013	
1837010,GEOMETRIC,EQ,139.4,142.8,137.6,140.6,140.2,138.85,243468,34191915.6,16-JUL-2014	
1837014,GEOMETRIC,EQ,138.35,164.8,138.35,162.35,161.0,138.75,3730912,580703788.4,02-MAR-2015	
1838976,GEOMETRIC,EQ,120.75,123.75,117.55,121.35,121.7,119.35,635623,76902184.8,16-JUL-2015	
1839421,GEOMETRIC,EQ,89.5,90.0,82.3,83.75,83.7,87.15,752160,64660007.95,27-JUL-2012	
1840897,GEOMETRIC,EQ,58.45,58.6,57.1,57.4,57.5,58.1,19863,1148812.8,16-JUN-2011	
1842725,GEOMETRIC,EQ,133.25,139.95,132.1,137.85,136.95,134.55,161391,21993066.85,16-JUN-2014	
1844688,GEOMETRIC,EQ,105.0,106.3,101.55,105.3,105.75,105.55,247784,25769672.1,16-JUN-2015	
1845030,GEOMETRIC,EQ,69.45,70.05,63.0,64.1,63.3,69.45,319336,20718691.55,01-AUG-2013	
1846578,GEOMETRIC,EQ,61.05,62.0,60.95,61.4,61.4,60.85,35611,2189813.45,16-MAR-2011	
1848413,GEOMETRIC,EQ,70.1,71.0,67.1,68.15,68.45,70.3,49189,3398380.35,16-MAR-2012	
1850317,GEOMETRIC,EQ,168.65,176.25,168.0,171.7,172.0,167.55,963297,165898571.3,16-MAR-2015	
1852244,GEOMETRIC,EQ,60.0,60.4,59.5,59.9,59.9,60.25,21460,1287823.1,16-MAY-2011	
1854067,GEOMETRIC,EQ,71.45,74.4,69.6,71.9,72.05,72.45,963948,69481600.95,16-MAY-2012	
1855921,GEOMETRIC,EQ,104.65,106.4,103.0,103.3,103.05,105.45,89109,9300030.7,16-MAY-2013	
1856054,GEOMETRIC,EQ,64.7,64.7,62.3,62.6,62.7,63.55,59705,3761029.75,02-MAY-2011	
1857749,GEOMETRIC,EQ,117.0,117.4,111.0,111.8,111.3,114.2,128250,14554417.25,16-MAY-2014	
1858437,GEOMETRIC,EQ,114.3,136.0,113.8,129.4,129.1,115.2,6223794,799246049.0,27-JUL-2015	
1859713,GEOMETRIC,EQ,75.4,78.8,73.0,74.5,73.5,74.5,381010,28948753.5,16-NOV-2010	
1861528,GEOMETRIC,EQ,39.5,40.0,38.65,39.3,39.4,40.1,27581,1082454.25,16-NOV-2011	
1863404,GEOMETRIC,EQ,104.0,111.8,102.4,106.75,105.95,101.45,1660466,181183900.8,16-NOV-2012	
1865339,GEOMETRIC,EQ,115.0,118.45,114.4,115.05,115.4,114.85,362179,42140926.0,16-OCT-2012	
1867280,GEOMETRIC,EQ,134.4,142.0,126.8,130.1,127.65,134.8,861468,117631435.35,16-OCT-2014	
1869223,GEOMETRIC,EQ,71.1,74.2,70.25,73.15,74.0,71.7,291202,21175313.05,16-SEP-2010	
1871017,GEOMETRIC,EQ,42.0,42.5,41.5,41.8,42.0,42.0,13848,581490.6,16-SEP-2011	
1872822,GEOMETRIC,EQ,79.85,79.95,76.0,76.75,76.4,78.95,43793,3394629.95,16-SEP-2013	
1874364,GEOMETRIC,EQ,68.1,70.95,68.1,70.25,70.2,67.55,118074,8256571.1,02-MAY-2012	
1874612,GEOMETRIC,EQ,157.05,159.8,142.4,143.8,143.15,157.15,1007377,153828462.95,16-SEP-2014	
1876584,GEOMETRIC,EQ,79.0,79.9,73.25,74.85,74.5,77.85,571219,43434605.6,17-APR-2012	
1877759,GEOMETRIC,EQ,52.45,52.45,51.0,51.3,51.1,51.75,73856,3831852.75,27-JUN-2011	
1878431,GEOMETRIC,EQ,99.0,103.0,99.0,101.25,101.3,99.4,94291,9521489.35,17-APR-2013	
1880246,GEOMETRIC,EQ,113.6,117.3,112.65,115.3,115.1,112.6,741051,85566100.6,17-APR-2014	
1882207,GEOMETRIC,EQ,187.0,187.6,175.0,176.4,176.85,186.6,867786,156866721.7,17-APR-2015	
1884124,GEOMETRIC,EQ,39.5,40.45,37.95,38.1,38.0,39.6,52647,2028456.25,17-AUG-2011	
1885992,GEOMETRIC,EQ,106.85,110.75,105.55,106.95,107.5,106.3,957626,103812304.15,17-AUG-2012	
1887913,GEOMETRIC,EQ,124.0,125.7,122.3,123.85,124.4,124.1,198705,24613343.95,17-AUG-2015	
1889853,GEOMETRIC,EQ,101.55,103.75,101.55,102.7,102.35,101.45,81024,8310992.9,17-DEC-2012	
1891743,GEOMETRIC,EQ,91.25,94.5,89.6,90.65,90.25,89.0,1022459,94170124.75,17-DEC-2013	
1892878,GEOMETRIC,EQ,89.95,96.25,89.95,94.85,95.65,89.6,290545,27309794.4,02-MAY-2013	
